,id,day,title,content
58,98476,2022-01-04,国家卫生健康委通报最新疫情,>    国家卫生健康委今天（1月4日）通报，1月3日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增新冠肺炎确诊病例175例。其中境外输入病例67例，含5例由无症状感染者转为确诊病例；本土病例108例，含4例由无症状感染者转为确诊病例。截至1月3日24时，现有确诊病例3256例。截至1月3日，各地累计报告接种新冠病毒疫苗285522.5万剂次。             
59,98479,2022-01-04,国际体育机构人士：期待北京冬奥会圆满成功,>    在北京冬奥会倒计时一个月之际，多位国际体育机构人士表示，北京冬奥会筹备出色，各国运动员和观众都在期待北京冬奥会的开幕。            国际冬季两项联盟秘书长尼可拉斯·卡尔森在接受总台专访时高度认可北京冬奥会的筹办工作。            国际滑雪联合会主席约翰·埃利亚施表示，北京冬奥会的筹备成果有目共睹，北京冬奥会为发展冰雪运动提供了前所未有的机遇。            意大利将从中国手中接棒承办2026冬季奥运会。来自意大利的国际体育记者协会主席梅罗表示，北京冬奥会对下一届米兰-科尔蒂纳丹佩佐冬奥会具有重要的借鉴意义。        
60,98481,2022-01-04,国际联播快讯,>                    中国向叙利亚援助新一批抗疫物资                中国政府援助叙利亚的新一批新冠疫苗和检测试剂3日完成交接。叙利亚卫生部长哈桑·加巴什表示，新冠疫情发生以来，中方向叙利亚提供多批抗疫物资和大量人道援助，为叙利亚政府在困难形势下开展疫情防控和改善民生发挥了巨大作用。                伊朗总统：须严惩暗杀苏莱马尼的凶手                伊朗总统莱希3日在德黑兰发表讲话说，必须对参与暗杀伊朗高级将领苏莱马尼的美国前总统特朗普、前国务卿蓬佩奥等人进行公平审判，让他们受到惩罚。            2020年1月3日，美军在巴格达国际机场外发动空袭，苏莱马尼等人被炸身亡。伊朗谴责美国违反国际法，实施“国家恐怖主义”。                美国东海岸暴风雪引发大范围断电等事故                3日，美国东海岸遭遇暴风雪天气，目前造成至少5人死亡，弗吉尼亚、佐治亚州、田纳西州等地近85万户电力供应中断。首都华盛顿特区的联邦政府机构暂时关闭，学校停课。多地因路面积雪结冰导致交通事故多发，各大机场数千架次航班被取消或延误，大量旅客滞留。        
61,98472,2022-01-04,巩固壮大主流思想舆论 汇聚奋进新征程磅礴伟力,>    2021年是党和国家历史上具有里程碑意义的一年。这一年，全国宣传思想战线以习近平新时代中国特色社会主义思想为指引，举旗帜、聚民心、育新人、兴文化、展形象，汇聚起全社会奋进新征程的强大精神动力。            回眸2021年，宣传思想战线守正创新，在紧扣时代脉搏中担当作为。去年春节刚过，一场覆盖9500多万名党员的党史学习教育拉开序幕，这是一次全面深刻的思想淬炼和精神洗礼。2021年七一前夕，中国共产党历史展览馆正式落成，这里展示了中国共产党重整河山的革命奋斗史，感天动地的精神锻造史，是对百年党史的一次深情回望。            推动党的创新理论落地生根。党的十九届六中全会闭幕后，中央宣讲团奔赴全国各地宣讲，全面解读全会精神。一年来，宣传思想战线坚持全方位多角度向世界介绍中国经验、传递中国声音。截至目前，《习近平谈治国理政》第一至第三卷已出版35个语种，对外发行覆盖170多个国家和地区，被誉为国际社会读懂中国的一把钥匙。            2021年中国共产党迎来百年华诞，中央广播电视总台以“史上最好、世界一流”的标准，依托5G+4K/8K+AI战略布局，圆满完成庆祝中国共产党成立100周年大会、大型情景史诗《伟大征程》等多场电视直播和转播，吸引了全世界的目光，生动展现出百年大党的青春激昂、伟大民族的自信自强。            推动习近平新时代中国特色社会主义思想成为时代最强音，中央广播电视总台精心打造“头条工程”，2021年推出《奋斗百年路 启航新征程》《新征程开局“十四五”》等主题报道，深化和提升了传播效果。专题片《摆脱贫困》《敢教日月换新天》，纪录片《山河岁月》《新的启航》，大型文化节目《美术经典中的党史》《故事里的中国》《中国考古大会》，影视作品《跨过鸭绿江》《大决战》等，守正创新，凝聚起全社会阔步新征程的强大精神力量。2021年，总台迎来中国人民对外广播事业创建80周年，央视奥林匹克频道及其数字平台开播上线，进一步担负起打造世界一流新型主流媒体的使命。            2021年，中办国办印发《关于加强网络文明建设的意见》，举办首届中国网络文明大会。中国网络空间愈发清朗，不断汇聚向上向善力量。            再过一个月，2022北京冬奥会即将举办，宣传思想战线将以此为契机，用情用力讲好中国故事，书写精彩、非凡、卓越的奥林匹克新篇章，向世界展示可信、可爱、可敬的中国形象。        
62,98471,2022-01-04,李克强主持召开国务院常务会议,>    国务院总理李克强1月4日主持召开国务院常务会议，部署全面实行行政许可事项清单管理的措施，规范权力运行，更大程度利企便民；决定实施企业信用风险分类管理，推动监管更加公平有效。            会议指出，要按照党中央、国务院部署，推动有效市场和有为政府更好结合，持续深化“放管服”改革，将全部行政许可事项纳入清单管理，有利于减少制度性交易成本、增强市场信心，营造市场化法治化国际化营商环境，更大激发市场活力和社会创造力。会议通过《法律、行政法规、国务院决定设定的行政许可事项清单（2022年版）》。会议要求，一是各省市县在今年底前编制完成本级行政许可事项清单，依法设定的行政许可事项全部纳入其中，推动实现同一事项在不同地区同要素管理、同标准办理。二是各级政府及其部门要严格依清单实施行政许可，程序要公开透明，使企业形成明确预期。对清单内行政许可逐项制定实施规范并向社会公布，执行中不得增加附加条件或限制。清单之外一律不得违法设立和实施行政许可。对以各种名义变相设立的行政许可一律清理。三是依法依规加强监管。对列入清单事项明确监管主体、规则等。对直接涉及公共安全、公众健康的领域实行重点监管。四是在实施行政许可中，推行告知承诺、一网通办等方式，为企业和群众办事提供更多便利。            会议指出，信用是市场经济的基础。为营造诚实守信、公平竞争市场环境，要依法依规推进企业信用风险分类管理，相应采取“双随机一公开”等科学精准的监管措施，使监管对诚信经营者“无事不扰”、对违法失信者“无处不在”。一要科学构建企业信用风险分类指标体系，及时归集企业登记注册、行政处罚、列入严重失信主体名单等信息，一视同仁对各类所有制企业信用风险进行分类。二要运用分类结果提高监管效能，防止乱作为、任性执法。对低风险企业合理降低抽查频次，对高风险或有不良记录的企业有针对性加大抽查检查力度。对涉及人民群众生命健康和安全的食品药品、特种设备等领域实行重点监管、全链条监管。三要加强风险监测和预警。及早发现企业异常情况，前移监管关口，化解风险隐患。            会议还研究了其他事项。        
63,98480,2022-01-04,美国新冠肺炎累计确诊病例超5619万,>    截至北京时间今天（1月4日）16时，美国累计新冠肺炎确诊病例已超过5619万例，死亡病例超过82.77万例。                 美国单日新增确诊超108万例                美国3日报告单日新增确诊病例1084000例，新增死亡病例1693例。                美国新冠住院患者超10万 重症占17%                   美国卫生与公众服务部3日公布的数据显示，美国现有住院治疗的新冠肺炎患者人数近4个月来首次超过10万人，达到103329人，其中重症患者占比超过17%。另据美国国会医生发布的数据，美国国会大厦工作人员过去7天平均新冠病毒检测阳性率超过13%。                冲绳官员指责驻日美军防控疫情不力                在日本冲绳，从2021年12月31日至本月3日，驻日美军及相关人员新增确诊病例419例，增速处于高位。        
64,98487,2022-01-05,《中国共产党纪律检查委员会工作条例》出台 确保依规依纪依法正风肃纪反腐,>    日前，中共中央印发了《中国共产党纪律检查委员会工作条例》，这是我们党历史上第一部全面规范纪委工作的基础性党内法规。《条例》的出台有利于确保各级纪检机关依规依纪依法正风肃纪反腐。        《中国共产党纪律检查委员会工作条例》共8章59条，以党章为根本遵循，将“坚持党的全面领导，坚持党中央集中统一领导”作为纪委开展各项工作必须遵循的首要原则；把坚决做到“两个维护”作为最高政治原则和根本政治责任；强调“党的各级纪律检查委员会是党内监督专责机关，是党推进全面从严治党、开展党风廉政建设和反腐败斗争的专门力量”；确立了“坚持和完善党中央集中统一领导、各级党委统筹指挥、纪委监委组织协调、职能部门高效协同、人民群众支持参与的反腐败工作体制机制”。        《条例》还与《监察法》等法律法规有效衔接，对纪委监委合署办公体制等内容进行了规定。要求纪检机关建立完善内部监督制约机制，自觉接受民主监督、群众监督、舆论监督等各方面监督。        
65,98484,2022-01-05,习近平同吉尔吉斯斯坦总统就中吉建交30周年互致贺电,>    2022年1月5日，国家主席习近平同吉尔吉斯斯坦总统扎帕罗夫互致贺电，庆祝两国建交30周年。            习近平指出，建交30年来，中吉两国始终秉持相互尊重、平等互利、合作共赢原则，推动两国关系取得跨越式发展，达到全面战略伙伴关系新高度，为国际社会构建新型国际关系树立典范。中吉关系发展不仅惠及两国和两国人民，也为促进中亚地区和平稳定作出贡献。            习近平强调，我高度重视中吉关系发展，愿同扎帕罗夫总统保持密切联系，以两国建交30周年为新起点，提升两国战略互信，深化共建“一带一路”合作，推动中吉全面战略伙伴关系再上新台阶。            扎帕罗夫表示，建交30年来，吉中成功建立全面战略伙伴关系，两国各领域合作取得举世瞩目的成就。中国政府为吉方有效应对新冠肺炎疫情及其影响提供重要支持。扎帕罗夫感谢习近平主席亲自关心吉中全面战略伙伴关系发展，表示愿同中方一道，进一步深化两国关系，全力巩固和扩大双边合作。        
66,98482,2022-01-05,习近平在北京考察2022年冬奥会 冬残奥会筹办备赛工作时强调 坚定信心再接再厉抓好各项筹备工作 确保北京冬奥会冬残奥会圆满成功,>    中共中央总书记、国家主席、中央军委主席习近平近日在北京考察2022年冬奥会、冬残奥会筹办备赛工作时强调，办好北京冬奥会、冬残奥会，是我们向国际社会作出的庄严承诺。经过几年努力，各项筹备工作基本就绪，我们完全有信心、有能力为世界奉献一届精彩、非凡、卓越的奥运盛会。要坚定信心、振奋精神、再接再厉，全面落实简约、安全、精彩的办赛要求，抓紧抓好最后阶段各项赛事组织、赛会服务、指挥调度等准备工作，确保北京冬奥会、冬残奥会圆满成功。            中共中央政治局常委、国务院副总理韩正陪同考察。            1月4日，习近平在中共中央政治局委员、北京市委书记蔡奇和市长陈吉宁陪同下，深入体育场馆、媒体中心、训练基地等，实地了解筹办备赛情况。            4日上午，习近平首先来到国家速滑馆，结合大屏幕听取场馆设计理念、建设过程、运行情况介绍。国家速滑馆又称“冰丝带”，是北京赛区标志性场馆和唯一新建冰上竞赛场馆，拥有亚洲最大的全冰面设计，冬奥会赛时将承担大道速滑比赛任务。在主席台区，习近平仔细察看场馆内部布置及赛道，询问场馆赛时运行规划和赛事服务保障准备情况。习近平指出，要坚持绿色办奥、共享办奥、开放办奥、廉洁办奥的理念，突出科技、智慧、绿色、节俭特色。无论是新建场馆还是场馆改造，都要注重综合利用和低碳使用，集合体育赛事、群众健身、文化休闲、展览展示、社会公益等多种功能。“冰丝带”设计和建设很好贯彻了这样的理念。要在运营管理中融入更多中国元素，使之成为展示中国文化独特魅力的重要窗口，成为展示我国冰雪运动发展的靓丽名片。            场内，技术人员和制冰作业人员正在对赛道进行测试。习近平通过显示屏观看测试情况，详细了解制冰流程和赛道冰面温度等。他强调，冰上项目设施对制冰技术要求很高。国家速滑馆不仅硬件世界一流，制冰技术也世界领先，实现了低碳化、零排放。要发挥好这一项目的技术集成示范效应，加大技术转化和推广应用力度，为推动经济社会发展全面绿色转型、实现碳达峰碳中和作出贡献。            北京冬奥会、冬残奥会主媒体中心毗邻国家速滑馆，赛时将作为全球注册平面媒体和转播商的工作总部。习近平先后走进主新闻发布厅、媒体工作间、智慧餐厅，实地了解中心建设运行、完善防疫措施、打造全流程服务模式，以及赛时信息发布、媒体运行、餐饮服务等情况。在媒体工作间，习近平同正在做准备的媒体记者亲切交流。在智慧餐厅，习近平察看智能餐饮设备运行情况，了解中心加强食品安全监管情况。他强调，北京冬奥会、冬残奥会的主媒体中心，把主新闻中心和国际广播中心整合起来，统筹赛时服务功能和赛后会展功能，做到了绿色办奥、节俭办奥。他指出，对北京冬奥会、冬残奥会来讲，做好新冠肺炎疫情防控工作是最大的考验。受疫情影响，北京冬奥会、冬残奥会现场观赛受到很大限制，新闻传播比往届更加重要。主媒体中心要做好各项运行、服务、保障工作，既要保障好各项新闻报道和传输转播功能的安全运行，又要确保疫情防控安全。要严格落实“双闭环”管理，完善场馆防疫措施，尽最大努力防止疫情发生。要把食品安全放在第一位，越是智能化，越要注重源头把控，确保万无一失。他希望国内外媒体和记者深入报道，讲好各国奥运健儿激情拼搏的故事，讲好中国筹办北京冬奥会、冬残奥会的故事，讲好中国人民热情好客的故事，全面、立体、生动地把北京冬奥盛会传到全世界。            随后，习近平考察了北京冬奥村（冬残奥村）。北京冬奥村（冬残奥村）分居住区、广场区、运行区3个区域，赛时将为各国运动员及随队官员提供3000多个床位及商业服务。在广场区，习近平听取冬奥村（冬残奥村）建设过程、运行概况、疫情防控等情况介绍，沿途察看书报亭和官方特许商品零售店等，了解各类商业服务设施运行情况。习近平指出，冬奥村是冬奥会的重要场所和重要遗产。你们统筹赛时需要和赛后利用，把冬奥村建设成为永久设施，赛后转化为人才公寓，这个做法很好，有利于丰富北京“双奥之城”的文化内涵。你们以四合院理念设计建设冬奥村，体现了北京千年古都既古老又现代的独特魅力。            在居住区，习近平考察了综合诊所、残疾人运动员住房样板间，询问冬奥村（冬残奥村）开展基本医疗服务、提升医疗应急处置能力、提高精细化服务保障水平、打造“运动员之家”等情况。习近平强调，运动员、教练员的吃、住、行、医、康、乐等服务保障工作非常具体。要想运动员之所想、办运动员之所需，为运动员提供方便、快捷、精准、细致的服务，特别是针对残疾人运动员的特殊需求，增设相关无障碍设施。要继续完善管理方案，优化服务流程，健全应急预案，提高精准化、精细化管理和服务水平，打造安全、温馨、舒适的“运动员之家”。要严格落实分区分类闭环管理的各项措施，加强疫情防控。            习近平同运行管理、服务保障人员和志愿者们亲切交流，对大家的辛勤付出表示感谢。他强调，成功举办北京冬奥会、冬残奥会，不仅可以增强我们实现中华民族伟大复兴的信心，而且有利于展示我们国家和民族致力于推动构建人类命运共同体，阳光、富强、开放的良好形象，增进各国人民对中国的了解和认识。他指出，能够参加北京冬奥会、冬残奥会的志愿服务工作，是人生难得的机会，希望大家振奋精神、鼓足干劲，团结协作、共同努力，确保冬奥期间各项服务保障工作顺利，让各国参赛人员充分感受到中国人民的热情好客和文明礼貌，感受到春天般的温暖。            当天下午，习近平来到北京冬奥运行指挥部调度中心，听取北京完善赛时指挥调度和城市运行保障协调机制情况介绍，并向现场工作人员了解突发事件应急处置预案等内容。习近平指出，加强统一指挥调度，是确保北京冬奥会、冬残奥会顺利的关键。北京、延庆、张家口三个赛区要加强协调配合和统一指挥调度，形成一盘棋。北京要担负起牵头抓总职责。要健全统一指挥、统筹调度、有机衔接、运行畅顺、反应快速、果断处置的体制机制，完善各类工作规程和突发情况应对预案。要抓住最后一个月的准备时间，加强测试演练，查隐患、堵漏洞、强弱项，确保北京冬奥会、冬残奥会圆满成功。            离开调度中心，习近平来到二七厂冰雪项目训练基地考察调研。这是一个集科研、训练于一体的国家冰雪运动复合型基地，场馆和设施设备目前均已投入国家队冬奥备战使用。习近平先后走进六自由度训练馆、综合风洞馆，详细询问钢架雪车等项目六自由度训练系统运行、速度滑冰团体追逐项目风洞训练情况，沿途观看国产4人雪车、国产雪蜡车、应急医疗救治设备等器材装备展示，了解基地建设和打造冰雪运动科学训练体系情况。习近平强调，当今世界，科技在竞技体育中的作用越来越突出。建设体育强国，必须实现高水平的体育科技自立自强。要综合多学科、跨学科的力量，统筹推进技术研发和技术转化，为我国竞技体育实现更大突破提供有力支撑。            在速滑馆一层，速滑运动员正在进行团体追逐训练。习近平仔细观看，并向参训运动员、教练员表示慰问，勉励他们科学备战、奋勇拼搏、争创佳绩。随后，习近平前往速滑馆地下一层，参观“带动三亿人参与冰雪运动成果展”，了解我国冰雪运动发展情况。习近平指出，这些年，在各方面共同努力下，越来越多的人爱上了冰雪运动，提前实现了“带动3亿人参与冰雪运动”的目标。建设体育强国、健康中国，最根本的是增强人民体质、保障人民健康。这是全面建设社会主义现代化国家的一个重要方面。要充分利用举办北京冬奥会、冬残奥会形成的热潮，坚持竞技体育和群众体育一体推进，推动我国冰雪运动持续发展。            习近平对运动员康复治疗工作十分关心。在体能中心医疗站，习近平详细了解基地综合运用超低温冷疗舱、漂浮舱等设备，全方位提高运动员康复治疗水平情况。他强调，二七厂冰雪项目训练基地肩负着我国冰雪运动科技研发的重要使命。希望你们担当使命、勇攀高峰，为加快发展我国冰雪运动作出更大贡献。            专项体能训练馆内，运动员、教练员、服务保障人员代表以热烈掌声欢迎总书记的到来。习近平向大家挥手致意。他指出，再过一个月，北京冬奥会就要开幕了。今天是元旦后上班第一天，我来专题调研北京冬奥会、冬残奥会筹备工作，主要是来给大家鼓劲加油。作为东道主，我们不仅要办好北京冬奥会、冬残奥会，而且要努力取得好成绩。希望大家抓住最后的备战关键期专心训练，以最佳的竞技状态迎接大赛的到来。习近平强调，人生能有几回搏，长期准备、在此一举。希望大家增强为国争光的志气和勇气，坚持拼字当头，敢于拼搏、善于拼搏，在奥运赛场展现新时代中国运动员的精神风貌和竞技水平，力争在竞技上、道德上、风格上都拿最好的奖牌。习近平预祝大家取得好成绩，大家报以热烈掌声，高呼“请总书记放心！”“我们准备好了！”            丁薛祥以及中央和国家有关部门负责同志陪同考察。        
67,98486,2022-01-05,全国宣传部长会议在京召开 王沪宁出席并讲话,>    全国宣传部长会议5日在京召开。中共中央政治局常委、中央书记处书记王沪宁出席会议并讲话。他表示，要坚持以习近平新时代中国特色社会主义思想为指导，增强“四个意识”、坚定“四个自信”、做到“两个维护”，紧紧围绕迎接、宣传、贯彻党的二十大这条主线，扎实做好宣传思想工作，为奋进新征程、建功新时代提供坚强思想保证和强大精神力量。            王沪宁表示，党的十九大以来，习近平总书记就守正创新做好宣传思想工作发表一系列重要讲话，作出一系列重要指示，深入回答了事关宣传思想工作的方向性、根本性、战略性问题，为做好新时代宣传思想工作提供了根本遵循。我们要深入学习领会，抓好贯彻落实。            王沪宁指出，做好今年宣传思想工作，要突出“两个确立”的决定性意义，推动习近平新时代中国特色社会主义思想深入人心，引导广大干部群众自觉做党的创新理论的坚定信仰者和忠实实践者。要用心用力做好新闻宣传、文艺宣传、社会宣传等工作，深化党史学习教育，为党的二十大胜利召开营造浓厚氛围。要加大优质文化产品和服务供给力度，为人民提供更多更好精神食粮。要推动对外宣传创新，全面提升国际传播效能。要全面加强宣传思想战线党的领导和党的建设，抓好各级领导班子和干部人才队伍建设。            中共中央政治局委员、中宣部部长黄坤明主持会议并作工作部署，强调要深刻认识做好今年工作的重大意义，坚持以习近平新时代中国特色社会主义思想为指导，稳中求进、守正创新，紧紧围绕迎接、宣传、贯彻党的二十大这条主线谋划推进宣传思想工作。要高举思想之旗、汇聚奋进之力、培铸强国之魂、夯实安全之基、奏强中国之音，统筹做好理论武装、新闻出版、文化文艺、精神文明创建、国际传播等各项工作，把庆祝建党百年激发的爱党爱国爱社会主义热情传递下去，把全党全社会的精气神进一步振奋起来，激励广大干部群众满怀信心奋进新征程、建功新时代。要加强宣传思想战线党的建设，把党的领导贯彻到工作各方面，更好肩负起时代赋予的光荣使命。        
68,98492,2022-01-05,全球累计新冠确诊病例超2亿9095万例,>    根据世卫组织统计，全球累计新冠肺炎确诊病例达到290959019例，累计死亡病例5446753例。世卫组织统计显示，已有128个国家和地区报告奥密克戎毒株感染病例。            美国确诊病例超5704万 死亡超83万            截至北京时间今天（1月5日）16时，美国累计确诊病例超过5704万例，累计死亡病例超过83万例。4日，美国报告单日新增确诊病例859253例，单日新增死亡病例2323例。             美国疾控中心统计显示，在近期的新增确诊病例中，奥密克戎毒株感染病例占比已超过95%。            英法意等国单日新增确诊均达新高            英国政府4日报告的单日新增确诊病例首次突破20万例，达到218724例。法国、意大利4日报告的新增确诊病例也创下新高。                
69,98491,2022-01-05,国内联播快讯,>                《智能光伏产业创新发展行动计划（2021-2025年）》发布            工业和信息化部等五部门日前联合发布《智能光伏产业创新发展行动计划（2021-2025年）》。《计划》提出，到2025年，智能光伏产业生态体系建设基本完成。统筹推进居民屋面智能光伏系统，鼓励新建政府投资公益性建筑推广太阳能屋顶系统。积极开展光伏发电、储能、直流配电、柔性用电于一体的“光储直柔”建筑建设示范。            2021年1—11月我国服务进出口总额同比增长14.7%            商务部公布的数据显示，2021年1—11月，我国服务进出口总额46767.8亿元，同比增长14.7%，继续保持快速增长态势。其中，服务出口增长31.5%，服务进口增长2.6%。            国家外汇管理局开展跨境贸易投资高水平开放试点            国家外汇管理局发布消息，在上海、广东、海南、浙江等地的四个区域开展跨境贸易投资高水平开放试点。试点政策坚持改革开放和风险防控一体试点、一体推进，涵盖包括拓宽企业跨境融资渠道等在内的9项资本项目改革措施、4项经常项目便利化措施以及2项加强风险防控和监管能力建设相关要求。            2021年全国生产安全事故起数同比下降11.0%            记者从应急管理部获悉，2021年全国应急管理系统全年累计排查安全隐患4858万处，派出99个工作组深入一线应对各类灾害事故。2021年，全国生产安全事故起数和死亡人数同比分别下降11.0%、5.9%。            《壬寅年》特种邮票今天发行            今天（1月5日），中国邮政发行《壬寅年》特种邮票，一套共2枚，第一枚“国运昌隆”描绘了一只气宇轩昂的上山虎形象，传达出国家蒸蒸日上、满怀雄心壮志的含义；第二枚“虎蕴吉祥”描绘了面容温婉的虎妈妈带着两只小虎的温馨场景，寓意儿孙兴旺、家庭美满。            张家口冬奥村团队誓师 进入闭环运行状态            今天（1月5日），张家口冬奥村举行倒计时30天誓师大会，冬奥村全体工作人员在现场参与了宣誓活动。目前，张家口冬奥村包括餐饮、住宿、医疗、购物等在内的全部设施都已经准备就绪，满足闭环管理下运动员和随队官员的各项生活需求，目前已经进入了闭环运行状态。预计1月27日，张家口冬奥村将会正式开村运行。            北京2022年冬奥会火炬展示活动在黑龙江举行            今天（1月5日），北京2022年冬奥会火炬展示活动在黑龙江举行。本次火炬展示活动为期三天，将分别在哈尔滨、大庆、齐齐哈尔进行，全景展示冬奥会火炬、仪式火种台、冬奥火炬手服装等冬奥相关内容，表达各地人民对北京冬奥会的热切期盼。            拉西瓦水电站实现全容量投产            近日，黄河上游装机容量最大的水电站——国家电投黄河公司拉西瓦水电站4号机组正式投产发电，至此，拉西瓦水电站420万千瓦全容量投产。拉西瓦水电站位于青海省境内的黄河干流上，是国家“西电东送”的重要组成部分。            全港校际《基本法》问答比赛启动            5日，庆祝香港回归祖国25周年“全港校际《基本法》问答比赛”启动。香港教育局及全港中小学在活动上获赠《识法导航》丛书。            总台“科技冬奥·8K看奥运”准备就绪            在北京冬奥会倒计时一个月之际，中央广播电视总台以“科技冬奥·8k看奥运”为目标，围绕超高清制作、播出技术全链路开展创新，8K制播系统已经准备就绪。总台将对开闭幕式以及花样滑冰、短道速滑、大跳台等赛事进行8K转播，预计将制作200小时8K节目。届时，CCTV—8k将通过有线电视网直播，并接入总台“百城千屏”传播体系，在全国城市8K大屏和部分城市的家庭用户播出。        
70,98490,2022-01-05,国家卫生健康委通报最新疫情,>    国家卫生健康委今天（1月5日）通报，1月4日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增新冠肺炎确诊病例91例。其中境外输入病例50例，含3例由无症状感染者转为确诊病例；本土病例41例，含2例由无症状感染者转为确诊病例。截至1月4日24时，现有确诊病例3291例。截至1月4日，各地累计报告接种新冠病毒疫苗286356.1万剂次。        
71,98493,2022-01-05,国际联播快讯,>                伊拉克涉美军目标接连遭袭            伊拉克安全部门5日说，首都巴格达国际机场附近一驻扎有美军的军事基地遭火箭弹袭击。此前一天，位于西部安巴尔省的阿萨德空军基地遭到两架携带爆炸物的无人机袭击，这一基地也有美军人员驻扎。目前，还没有任何组织或个人宣称制造了这些袭击事件。            主要产油国维持增产方案            4日，石油输出国组织（欧佩克）与非欧佩克产油国举行第24次部长级会议，决定维持原定增产方案，将今年2月的月度总产量上调日均40万桶。欧佩克发表声明表示，变异新冠病毒奥密克戎毒株并没有严重打击石油需求，发达经济体和新兴经济体的经济前景较为稳定。            巴西等5国履新安理会非常任理事国            4日，阿尔巴尼亚、巴西、加蓬、加纳、阿拉伯联合酋长国5国国旗安放仪式在纽约联合国总部举行，标志着5国开始履行安理会非常任理事国职责。联合国安理会共有15个成员，中国、法国、俄罗斯、英国和美国为常任理事国，其余10个非常任理事国任期2年，席位按地区分配。        
72,98483,2022-01-05,央视快评：再接再厉 确保北京冬奥会 冬残奥会圆满成功,>    本台今天（1月5日）播发央视快评《再接再厉 确保北京冬奥会 冬残奥会圆满成功》。        
73,98485,2022-01-05,李克强主持召开减税降费座谈会,>    5日，中共中央政治局常委、国务院总理李克强主持召开减税降费座谈会。中共中央政治局常委、国务院副总理韩正出席。            财政部、税务总局作了汇报，专家刘尚希、刘怡发了言，山西、辽宁、江苏、安徽、山东、甘肃省政府主要负责人通过视频发言。            李克强说，规模性减税降费是宏观调控关键性举措。在以习近平同志为核心的党中央坚强领导下，近些年面对复杂严峻国内外环境，我们全面贯彻新发展理念，创新宏观调控方式，把减税降费作为“先手棋”，帮助市场主体纾困和激发活力，促进实现稳增长、保就业。            李克强说，减税降费突出支持制造业升级和中小微企业及个体工商户，既改革增值税制度、实施研发费用加计扣除等，又阶段性减免社保费，催生大量市场主体，起到了培育税源、扩大税基作用，实现“放水养鱼”“水多鱼多”良性循环。            李克强说，面对新的经济下行压力，要继续做好“六稳”“六保”工作，针对市场主体需求实施更大力度组合式减税降费，确保一季度经济平稳开局、稳住宏观经济大盘。要延续到期的减税降费措施，加大研发费用加计扣除、增值税留抵退税力度，对受疫情影响重的服务业等困难行业实施精准帮扶。坚持政府过紧日子，换得市场主体总体稳定、有奔头。国家加大对地方转移支付，各地也要拿出措施。坚决打击偷税漏税，制止乱收费。各地各部门要坚持以习近平新时代中国特色社会主义思想为指导，落实党中央、国务院决策部署，稳字当头、稳中求进做好工作，促进经济持续健康发展。            胡春华、刘鹤、王勇、肖捷、赵克志、何立峰参加。        
74,98488,2022-01-05,长江经济带谱写生态优先绿色发展新篇章,>    推动长江经济带发展座谈会召开6年来，沿江省市把修复长江生态环境摆在压倒性位置，促进经济社会发展全面绿色转型，生态环境保护发生了转折性变化，经济社会发展取得历史性成就。        江苏南通长江入海口东岸，刚刚过去的元旦假期，这段滨江公园成了当地市民的热门打卡地。        6年来，南通先后关闭了2个沿江化工园和400多家化工企业，一条贯通447公里的沿江沿海生态景观带正在建设。             治污、治岸、治渔，沿江省市多管齐下协同推进。2021年1月1日零时起，长江流域重点水域十年禁渔全面启动。长江中游的东洞庭湖，如今成为了120多头江豚、280多头麋鹿、近29万只候鸟的乐园。上游的赤水河流域，鱼类种群从5年前的108种恢复至167种。        共抓大保护，不搞大开发。6年来，沿江省市积极转变发展理念，探索生态优先绿色发展之路。        广阳岛，长江上游最大的江心岛，一度规划了300万平方米的房地产开发量，重庆紧急叫停房产开发，把修复生态摆在压倒性位置，推动生态+教育、文旅、农业等多个生态产业发展；四川达州开江县通过种养结合、生态循环等方式，打造了近10万亩稻渔现代农业园区，带动园区农民户均增收4000元以上。             6年来，沿江省市围绕产业基础高级化、产业链现代化推动经济高质量发展。上海聚焦战略新兴领域，科创中心建设全面升级；安徽铜陵打造以铜基新材料为主体的先进结构材料产业集群；湖北宜昌破解“化工围江”，依托磷矿及磷化工优势发展动力电池产业，延伸产业链。                
75,98489,2022-01-05,陕西齐心协力阻击疫情蔓延,>    连日来，陕西采取多种措施，齐心协力阻击疫情蔓延。        西安自强路街道向荣社区居住着2000多户6000多人，其中老年人居多。为保障居民正常生活，这些天，社区干部们逐栋楼、逐楼层地了解大家所需，配送蔬菜、调配物资。        综合协调、医疗保障、消杀等多项工作在社区展开。在西安，1.3万余名社区干部奋战在近1300个社区。在抗疫一线，还活跃着5.6万余名志愿者。52岁的退伍军人康小涛主动报名，在社区里承担起物资转运、帮居民代购等工作，康小涛的手机也成了热线，每天要接40多个居民电话。        在这家爱心厨房里，30多名志愿者每天从早忙到晚，洗菜、做饭、打包、送餐，大家分工协作。十多天来，他们把上万份热乎的饭菜送到抗疫一线人员手中。             
